scenario_id,domain,complexity,strategy,provider,execution_time,tokens_used,cost_usd,pqs,sccs,iir,cem
travel_planning_002,travel_planning,low,srlp,claude3,4.569922351851391,1298,0.1782335872868149,70.53956903348531,79.91506397106812,87.47891547698558,85.23861905931867
travel_planning_002,travel_planning,low,srlp,gemini,1.1467168653484534,1582,0.43053515654230706,79.15162039478432,93.28644990532888,80.40036287347178,70.20104068062008
travel_planning_002,travel_planning,low,cot,gpt4,0.819200978864117,1073,0.17975221578321857,72.73937863339505,69.3511345664246,49.15995439949825,79.66166332154629
travel_planning_002,travel_planning,low,cot,claude3,1.629936247417406,1194,0.19124974038424458,70.20971430667193,70.04050856814538,72.13423081452638,89.57120031548655
travel_planning_002,travel_planning,low,cot,gemini,0.8913271524636743,1290,0.25527881215161125,54.53696302407821,63.30230209941026,76.58390534982344,81.86875131696989
travel_planning_002,travel_planning,low,tot,gpt4,1.64630699816076,1621,0.3357981525770367,89.99258251612017,100.0,96.11738336451657,61.11551290684734
travel_planning_002,travel_planning,low,tot,claude3,3.329629335668372,1048,0.10827680894327867,88.13860602793523,83.59463674869313,75.70442724476673,66.89686228578877
travel_planning_002,travel_planning,low,tot,gemini,3.4355313189192977,1386,0.17672080571726934,60.74469255147093,89.51062974806028,65.62735543528674,66.96233187571663
travel_planning_002,travel_planning,low,react,gpt4,4.748710181598053,830,0.17516333472551074,77.25250098509551,78.79246707663764,76.9852618055319,93.94665495632702
travel_planning_002,travel_planning,low,react,claude3,1.5351162745283098,1589,0.44400164061292896,61.94013412351019,84.34633858532304,80.11859353098109,89.53640584599579
travel_planning_002,travel_planning,low,react,gemini,0.9407355367085287,1269,0.3549530530481727,64.12283075160357,80.87992850345877,77.3073785139637,72.25477750579358
travel_planning_003,travel_planning,low,srlp,gpt4,3.138603705338122,1420,0.2093787408490912,88.96957978638945,85.25648581973633,100.0,85.1144962882061
travel_planning_003,travel_planning,low,srlp,claude3,3.179533220424406,1323,0.2826744564425658,74.86402190430863,99.58595579007404,83.65181217977948,85.6703851631989
travel_planning_003,travel_planning,low,srlp,gemini,9.530773515407315,1463,0.33097116196679915,76.41189507197704,76.0626383564251,78.15082684449372,65.80770743531104
travel_planning_003,travel_planning,low,cot,gpt4,1.0430372383130964,2016,0.49289269287343895,73.15824393444953,69.43001891877907,69.41740892588781,90.0180885008584
travel_planning_003,travel_planning,low,cot,claude3,0.538943288429861,1162,0.3408505799457488,62.9328600155111,70.82472415243186,46.8184465760898,94.42600444682883
travel_planning_003,travel_planning,low,cot,gemini,0.964296540739387,1456,0.3077405276278716,73.8477265435819,54.23206281931594,28.84683330376963,79.5813654313968
travel_planning_003,travel_planning,low,tot,gpt4,2.8863267887942943,1517,0.37644919862662557,82.23544740680947,100.0,76.0187107655864,70.68352595350974
travel_planning_003,travel_planning,low,tot,claude3,4.643436268149281,918,0.24053681926309758,77.41088687583708,100.0,95.14562462441884,53.60097568838618
travel_planning_003,travel_planning,low,tot,gemini,3.5263766212787924,1269,0.2126831708089198,77.27038149044837,100.0,85.225686128318,72.92009076162539
travel_planning_003,travel_planning,low,react,gpt4,2.0665173704552737,1224,0.25523940657641475,79.94944737641859,78.89674785462428,78.0081767191199,82.25672806953807
travel_planning_003,travel_planning,low,react,claude3,0.83972260324357,1668,0.2387978947729469,80.29008152299612,66.37284128810349,71.3368176105268,92.3005553727063
travel_planning_003,travel_planning,low,react,gemini,2.4447761067368554,1004,0.22839592422083987,72.08840800056865,71.07133368282864,75.74750307498368,78.78514655913432
travel_planning_004,travel_planning,low,srlp,gpt4,1.9449585781832532,968,0.13034978036571573,70.42385930673915,94.26454314769428,90.23356242277937,88.52190001316602
travel_planning_004,travel_planning,low,srlp,claude3,3.1984758742419963,1321,0.2060585355731181,95.79041384486523,83.25054688839043,85.66004920911547,92.88908816252987
travel_planning_004,travel_planning,low,srlp,gemini,1.600035323307781,1128,0.13487138664286594,95.35224957610106,93.92465260551147,70.59256040855183,68.79189334420373
travel_planning_004,travel_planning,low,cot,gpt4,1.7708415364580172,825,0.1841152661786157,90.05104544377843,36.88732659930927,39.68234830398853,90.12688663746157
travel_planning_004,travel_planning,low,cot,claude3,2.2485986315194744,1321,0.17514727563491372,67.97964410642413,67.30740577286092,66.7952794687934,75.07724063938505
travel_planning_004,travel_planning,low,cot,gemini,7.543138638467879,1084,0.23316280176349052,75.20290539967853,64.69059695573469,39.82239747409447,84.22821876491017
travel_planning_004,travel_planning,low,tot,gpt4,7.595317865582498,1331,0.37410434088870415,93.53813452916282,85.79684501173153,100.0,51.73120980429748
travel_planning_004,travel_planning,low,tot,claude3,5.158815100243193,1052,0.11009641527881776,76.1320168914919,96.30991867735034,75.02760576215287,64.12689974678452
travel_planning_004,travel_planning,low,tot,gemini,2.9784979410830505,1308,0.34099061138867637,68.4350819444463,97.32102097021024,82.65918583158057,56.46381364265411
travel_planning_004,travel_planning,low,react,gpt4,12.142512225350576,1383,0.25243004943370057,83.19051307228581,78.33504989077927,74.12782751763638,93.35064244610936
travel_planning_004,travel_planning,low,react,claude3,5.387097892915623,1665,0.41776277707019915,85.0213191663074,76.5842861116417,83.56516857404046,80.68026612809496
travel_planning_004,travel_planning,low,react,gemini,1.732471135150428,1106,0.112997288507442,67.54385699620579,91.42978807154329,73.4020460995931,84.51257674165467
travel_planning_005,travel_planning,low,srlp,gpt4,2.9980752009763116,662,0.10971518580697688,89.21833081990754,91.09856945632316,99.33895157991265,86.20641322893223
travel_planning_005,travel_planning,low,srlp,claude3,0.7390923663507987,1388,0.2760510765854366,78.92581190568073,99.58110873500068,100.0,82.6170783534694
travel_planning_005,travel_planning,low,srlp,gemini,1.5804790486697127,1384,0.16639075675078835,78.9814364655498,76.82838288487888,100.0,71.82648356648075
travel_planning_005,travel_planning,low,cot,gpt4,0.7216346694445167,1269,0.37730912502359837,85.93804630479991,71.74966571108723,45.891681895546455,88.1606552494351
travel_planning_005,travel_planning,low,cot,claude3,4.253106351136564,588,0.16538727568714096,59.915325268021405,51.92536225623445,40.878669344970774,86.07897563459338
travel_planning_005,travel_planning,low,cot,gemini,0.6448760776648145,1113,0.13774886816127282,80.48525824434138,62.509837920973105,34.9946476243463,83.43338177606849
travel_planning_005,travel_planning,low,tot,gpt4,8.686800522755943,766,0.20966938643862532,83.43174848270472,89.9026905644768,92.85715817089407,83.0946502170232
travel_planning_005,travel_planning,low,tot,claude3,9.208938053140013,968,0.1980717426313408,70.24690469185808,95.74092481810418,82.65110880938154,66.87908488693948
travel_planning_005,travel_planning,low,tot,gemini,2.694564654514389,1166,0.2612149218073183,84.75914886236032,98.41770826085207,100.0,55.79387193400755
travel_planning_005,travel_planning,low,react,gpt4,2.6906092650166076,1042,0.12039989834350284,86.35047301184885,78.22778157819224,73.65728825467174,67.50993848121173
travel_planning_005,travel_planning,low,react,claude3,3.385823959122039,1422,0.26114831952105205,77.53404780621729,100.0,88.4050860582326,77.30786709903838
travel_planning_005,travel_planning,low,react,gemini,9.259271385939906,1606,0.43108859811118966,82.87326900343703,90.16940120721287,67.51989217474353,62.956789238182104
travel_planning_006,travel_planning,low,srlp,gpt4,0.6450674096120905,1277,0.38302789375727775,85.70868123797905,100.0,79.04186809446762,75.45562479341605
travel_planning_006,travel_planning,low,srlp,claude3,1.9970670684996612,1386,0.17440298987999442,84.91878632265315,88.05243699718183,94.06376712517692,72.9494107566868
travel_planning_006,travel_planning,low,srlp,gemini,2.9066760868576793,951,0.22283322180175047,79.3373650536952,88.74438834058748,97.36437853706668,63.02822117345917
travel_planning_006,travel_planning,low,cot,gpt4,2.506885297553719,1220,0.25886886505463425,72.64408451655258,84.81151975522522,53.36309561151431,100.0
travel_planning_006,travel_planning,low,cot,claude3,3.544163369494691,1069,0.11000964951979315,69.50828681216741,75.71570950954356,57.244511395021775,100.0
travel_planning_006,travel_planning,low,cot,gemini,6.362653807453604,588,0.09975484292194013,65.18653089100481,73.28424486849588,25.920126162922635,72.95067338600802
travel_planning_006,travel_planning,low,tot,gpt4,5.457851609210767,1195,0.18122040880345106,92.86885641676824,98.91594780419777,100.0,56.879086876065976
travel_planning_006,travel_planning,low,tot,claude3,3.008715684894149,1173,0.1736381621653641,83.37124343757061,97.34065448939309,82.10766302287088,47.39302109964111
travel_planning_006,travel_planning,low,tot,gemini,6.1774353128208945,1816,0.24418657722043197,76.08278596877477,79.42620213672645,72.20859699195968,53.16707830299943
travel_planning_006,travel_planning,low,react,gpt4,1.0777305158627415,889,0.15366718129434784,75.98511993973075,81.32242381627559,71.33552601285189,85.66172676040898
travel_planning_006,travel_planning,low,react,claude3,5.670336746220227,1455,0.3632435699016446,90.51780106333112,82.85263551971728,68.60329390408897,84.425819196608
travel_planning_006,travel_planning,low,react,gemini,2.90750458514638,509,0.08845540850820283,66.09709021971558,73.06998852389472,66.24018111226383,75.8995347256352
travel_planning_007,travel_planning,low,srlp,gpt4,2.291947780521002,908,0.17205008581513934,99.78474170801027,89.90963960443622,100.0,83.65125139089183
travel_planning_007,travel_planning,low,srlp,claude3,0.5506884018757863,773,0.12709343899915937,83.13585961454031,71.93553679742428,95.94156363040669,70.19284329244127
travel_planning_007,travel_planning,low,srlp,gemini,4.391772580944478,937,0.19435376593679585,73.20241692605978,72.78451996385604,100.0,81.08475781254505
travel_planning_007,travel_planning,low,cot,gpt4,1.3344054506542598,1142,0.19712799649744825,75.04863263738117,84.53124077269658,58.44192052421592,83.0647846110619
travel_planning_007,travel_planning,low,cot,claude3,0.7683575115622172,1062,0.14032872368032964,78.90942038025312,85.0941664047013,32.71718911417031,93.06672313021514
travel_planning_007,travel_planning,low,cot,gemini,1.8207638912232558,950,0.2816519372126352,62.9170565579648,56.776060757611305,36.65711076384221,84.03669465150344
travel_planning_007,travel_planning,low,tot,gpt4,0.9684988319662188,1358,0.2870168017425833,78.93841562506873,89.09936337958405,79.70374403318,76.0985210324318
travel_planning_007,travel_planning,low,tot,claude3,1.4777195327980817,1371,0.25375467146862146,78.6600278812731,76.80594718878629,89.02032230855922,60.03638616948738
travel_planning_007,travel_planning,low,tot,gemini,1.3514084210913544,858,0.16836364147828667,60.12966049693469,89.30584946661382,81.49167002065778,54.56115037406032
travel_planning_007,travel_planning,low,react,gpt4,0.6636806469313122,1084,0.32302337838214007,80.68194132562611,80.1066389219784,81.41878405579698,78.88127971244442
travel_planning_007,travel_planning,low,react,claude3,4.0701655570705215,982,0.17908555553852354,82.85034247371553,76.73108130476851,87.0283053447817,72.33263830808144
travel_planning_007,travel_planning,low,react,gemini,7.465318163153102,1018,0.1386990522713284,90.53078462721933,84.1457212718054,70.71345536748407,81.71531286034178
travel_planning_008,travel_planning,low,srlp,gpt4,0.8763956160354816,1021,0.13551854353317686,87.3177182997832,90.84322764607921,100.0,83.13978758971092
travel_planning_008,travel_planning,low,srlp,claude3,1.6111535041951703,1822,0.5018518770722966,87.20662814768514,91.94452142378297,88.44818623015686,79.60797371206772
travel_planning_008,travel_planning,low,srlp,gemini,2.052902649749006,1515,0.3038242781980212,87.98471137731156,79.51924626978447,64.36750557786576,64.07722320174335
travel_planning_008,travel_planning,low,cot,gpt4,6.423739021774066,536,0.12051831316197995,68.32664030203624,72.56927373764162,49.34579365429364,99.8646502306514
travel_planning_008,travel_planning,low,cot,claude3,2.919438768907131,1489,0.3837442495026652,59.671310033761266,77.43754043206928,53.56195688993298,84.26240877489279
travel_planning_008,travel_planning,low,cot,gemini,0.5852688496445948,943,0.2017811945667303,68.58143896922238,58.106391004597555,36.82686756642251,91.0730223488982
travel_planning_008,travel_planning,low,tot,gpt4,0.7931097127469433,1586,0.20615380795503102,84.68183860597114,100.0,99.07547933109478,64.70985241030728
travel_planning_008,travel_planning,low,tot,claude3,3.4600042727190425,1606,0.33492309120324787,73.44289953403488,100.0,71.4340161098685,73.82645328095094
travel_planning_008,travel_planning,low,tot,gemini,2.0497687658029085,1254,0.27875272224700964,66.9596864071714,76.37845296688583,57.03035701314866,76.16439880340265
travel_planning_008,travel_planning,low,react,gpt4,3.5709936334812955,1267,0.1653533934744738,99.68857266718842,87.71894794604893,89.55919948678431,90.95408308563042
travel_planning_008,travel_planning,low,react,claude3,7.3091922144061865,1172,0.14374299794507303,89.85619597180028,95.95420046154977,96.11823951967276,77.89905891211933
travel_planning_008,travel_planning,low,react,gemini,0.6407953731082345,1658,0.27695140532978074,77.30858614093162,78.93224912288694,86.28029822165138,63.14281833256663
travel_planning_009,travel_planning,low,srlp,gpt4,1.5629427772269753,1581,0.30109131290935703,78.52816499791867,75.85143328134231,100.0,81.50986170469564
travel_planning_009,travel_planning,low,srlp,claude3,2.224720107007044,1118,0.2054717305092169,75.95220626366087,85.40408648636395,75.46228456258274,74.7883124232265
travel_planning_009,travel_planning,low,srlp,gemini,0.5329523620641481,894,0.2612393727635386,76.52752375833057,90.56206364813417,100.0,83.28908526592981
travel_planning_009,travel_planning,low,cot,gpt4,0.6735801270706354,1217,0.30424037849515984,79.20835446918498,66.6111130944517,38.69668909509996,100.0
travel_planning_009,travel_planning,low,cot,claude3,0.5930858546441804,1970,0.22288920393477082,73.08467808614284,64.55639588076058,42.61605591743717,83.07826952883647
travel_planning_009,travel_planning,low,cot,gemini,1.7802455031873032,1527,0.32361415718152975,59.06816436319983,60.15022782579144,65.07291586299226,59.74127172446289
travel_planning_009,travel_planning,low,tot,gpt4,3.0820581627361427,1091,0.14317249674530275,78.10849924735722,94.46059134004211,69.73485966338615,62.299649811682116
travel_planning_009,travel_planning,low,tot,claude3,0.5497684532303485,861,0.10402749781774362,76.44328141669592,100.0,97.7586611399299,72.49504857638911
travel_planning_009,travel_planning,low,tot,gemini,0.7618500837121783,1444,0.39152513998909527,68.9538378697618,93.71874561227918,63.70946629329666,69.11698587155149
travel_planning_009,travel_planning,low,react,gpt4,1.3673339715312922,1384,0.38650575456664593,71.0166898034568,83.0153383418092,94.76195764037098,76.89543005160093
travel_planning_009,travel_planning,low,react,claude3,4.751739757548696,827,0.14550112431086595,77.40906417793695,69.98886423614697,88.08832423048281,80.8358807720131
travel_planning_009,travel_planning,low,react,gemini,2.5076684162871112,1726,0.32315087785751134,64.52955672756124,62.808708264760966,80.42211941614767,66.85113582753345
travel_planning_010,travel_planning,low,srlp,gpt4,5.5712623192983095,1491,0.3876168373234894,88.31313973762094,91.43286888129609,91.63597095829263,84.44222502916864
travel_planning_010,travel_planning,low,srlp,claude3,3.009243329836341,686,0.10398219044143535,82.25233399490742,84.36387787786144,92.8166525153472,79.77021592002853
travel_planning_010,travel_planning,low,srlp,gemini,0.9708871591501849,711,0.14990411195774583,79.74192350502354,81.7601666364732,89.04620719678472,76.27823534825504
travel_planning_010,travel_planning,low,cot,gpt4,2.7939592962633673,1494,0.34811295835442113,79.489909242476,79.59155637325644,57.64616978895653,94.70426760882489
travel_planning_010,travel_planning,low,cot,claude3,0.9546542626231809,1095,0.241590311973139,56.77300614934684,53.204230332642986,42.00217706765186,88.23481945189751
travel_planning_010,travel_planning,low,cot,gemini,3.673909966596717,794,0.1265829284409602,69.51346690317033,56.58482197008051,30.14506683782134,75.29090078500185
travel_planning_010,travel_planning,low,tot,gpt4,3.797263178137607,1382,0.1524140948470468,73.25480888934446,100.0,92.54481481057067,70.96352511325387
travel_planning_010,travel_planning,low,tot,claude3,0.7817972869116949,989,0.11376225322734297,64.84656013611058,100.0,81.3472812033042,76.34345993657108
travel_planning_010,travel_planning,low,tot,gemini,1.207240634396329,1349,0.3223291078365243,72.87009207602429,100.0,70.85139530654679,79.01203702197236
travel_planning_010,travel_planning,low,react,gpt4,6.731749608844104,1125,0.14328419195676634,82.80076087496442,92.84309962217196,62.00730336131453,80.08076541757619
travel_planning_010,travel_planning,low,react,claude3,5.657854485705147,1445,0.33488839297939726,74.20453256719964,88.70672097550678,79.13241201119905,70.48190077160909
travel_planning_010,travel_planning,low,react,gemini,1.1250328227653057,701,0.20857105472112988,76.00929567767946,86.71422154548904,78.66016095074123,77.74350859687218
travel_planning_011,travel_planning,low,srlp,gpt4,6.6771631603138255,1333,0.39218412816108705,90.06194575306068,94.47687687163112,100.0,69.35926281761722
travel_planning_011,travel_planning,low,srlp,claude3,1.4608513037988358,1208,0.3210659785548036,80.79382099227367,87.60444846143345,100.0,77.25486538517416
travel_planning_011,travel_planning,low,srlp,gemini,0.7001883582609569,887,0.21727362526920227,79.14396621552787,78.97724711294957,83.61104527081221,70.36745088878223
travel_planning_011,travel_planning,low,cot,gpt4,1.4595740176003975,1258,0.28327427031155145,85.29841463390532,67.43128355838641,46.69822730070991,100.0
travel_planning_011,travel_planning,low,cot,claude3,7.494979606981657,1566,0.28248476214241464,73.63640212695407,74.89630795623437,50.487407871305095,97.58932337558817
travel_planning_011,travel_planning,low,cot,gemini,1.8676739395475603,1636,0.40493692907988527,62.457545678959015,85.68898123619249,42.670937274724096,79.59047730739304
travel_planning_011,travel_planning,low,tot,gpt4,1.3785367243307638,619,0.14604033359740204,77.48850546323315,95.35715391139496,70.49159386758868,61.032132481642215
travel_planning_011,travel_planning,low,tot,claude3,2.8759854314410913,1402,0.1870363184842179,67.340833346829,100.0,79.93213386929389,65.5548266131281
travel_planning_011,travel_planning,low,tot,gemini,1.1555875701299065,1044,0.14332830913572034,74.48161766570443,93.74951264008149,81.84502372689381,84.79770125919805
travel_planning_011,travel_planning,low,react,gpt4,3.4769885060533436,1028,0.1344409983434742,73.74860482752534,80.25112872693482,95.11819837329062,99.4095382319087
travel_planning_011,travel_planning,low,react,claude3,2.7469863104672974,947,0.260891087382194,70.38221564575224,88.82931817755511,79.4350762502156,68.8583029650249
travel_planning_011,travel_planning,low,react,gemini,3.16228125299655,1300,0.2732229163583762,72.37758261949713,72.24711309515614,68.49758128076819,80.94778851652414
travel_planning_012,travel_planning,low,srlp,gpt4,3.713138949992671,947,0.13640269844929426,85.20942218004761,84.41702755461547,81.6231692638257,74.27162964052273
travel_planning_012,travel_planning,low,srlp,claude3,2.137637843588977,1556,0.33995730258604184,82.43377540359961,82.82388700963828,96.1854554196668,76.85219393534523
travel_planning_012,travel_planning,low,srlp,gemini,1.2766203640026768,1272,0.2947101467371034,74.45948445985422,94.04160877069071,97.00769787551575,89.7703659316243
travel_planning_012,travel_planning,low,cot,gpt4,2.9098410475554704,1550,0.3883421582628687,77.51943456301807,77.50482181197364,58.06228837328758,100.0
travel_planning_012,travel_planning,low,cot,claude3,0.938146086823908,1325,0.2669789494466216,70.16305535746517,67.46713686433323,63.97810759810029,80.64757896111487
travel_planning_012,travel_planning,low,cot,gemini,3.012843819853876,1423,0.2959798390671325,71.12829623390749,64.61099068019902,47.58223857787379,71.36129473118072
travel_planning_012,travel_planning,low,tot,gpt4,8.741553194419165,1562,0.44736558016132943,78.38777412037601,100.0,89.61760420452906,83.49707951787127
travel_planning_012,travel_planning,low,tot,claude3,0.6743148184869032,892,0.19305921009544713,65.46804601549108,89.03566385449473,84.8290799147797,75.66268574873794
travel_planning_012,travel_planning,low,tot,gemini,4.0497643279009,1160,0.29473452093140806,82.71037303139873,73.59313095216226,71.66793783274093,66.09490687558068
travel_planning_012,travel_planning,low,react,gpt4,0.9466919811363892,540,0.13983943126499238,62.25807807499599,81.07300473306802,100.0,73.5928748962538
travel_planning_012,travel_planning,low,react,claude3,3.1569877360578573,1133,0.3271233675099779,66.63013746295431,89.58356447299353,79.92560856525438,77.42329232336945
travel_planning_012,travel_planning,low,react,gemini,10.834426322829435,992,0.18041186685290456,61.88433097013249,96.84136996047665,60.308982804086156,64.64527346167735
travel_planning_013,travel_planning,low,srlp,gpt4,5.494345147066984,1351,0.18522899434298334,84.69511153714936,95.92055396514297,83.1565269097147,93.84388143665934
travel_planning_013,travel_planning,low,srlp,claude3,4.078480281509318,1334,0.3004755818112616,82.26860092660104,91.42725346377703,98.98103862984541,82.12790552208983
travel_planning_013,travel_planning,low,srlp,gemini,0.81194791043502,1312,0.24411226682161902,79.94716935761176,90.69003757588511,87.74817166855328,86.11105493904525
travel_planning_013,travel_planning,low,cot,gpt4,1.2833319915311434,995,0.25821426102680045,69.01580386481353,68.89842049355656,34.80569877458343,93.55293973419711
travel_planning_013,travel_planning,low,cot,claude3,2.7908552587297835,1507,0.4099408905128263,67.93053253428177,47.10459269054469,44.07232416901108,66.18508606033939
travel_planning_013,travel_planning,low,cot,gemini,2.9068560874032165,852,0.20490003098071533,59.175968431492834,53.030238568707865,46.452463726296244,83.56757714818488
travel_planning_013,travel_planning,low,tot,gpt4,0.7299222927601268,1119,0.12948586766329365,79.0822866093627,98.44385838994533,89.12559369537063,50.92438618418138
travel_planning_013,travel_planning,low,tot,claude3,4.530939297776898,1392,0.19492182799775512,76.31089243613309,83.48379990105086,79.12679648536854,82.1791787416457
travel_planning_013,travel_planning,low,tot,gemini,3.5866000101530977,1317,0.3428751770805831,84.34484349268801,98.07133682912769,79.09056443904208,56.87756900064983
travel_planning_013,travel_planning,low,react,gpt4,2.005152429837616,1259,0.287952863650485,83.9915606428583,97.12052715319335,74.42717746127319,98.48154659070893
travel_planning_013,travel_planning,low,react,claude3,5.635088892505996,890,0.22956633427136125,88.68771042532201,84.47910783462648,69.18298395662661,78.14502749351111
travel_planning_013,travel_planning,low,react,gemini,1.1483998642167668,1330,0.3980248216710934,66.82561409963024,78.13145407739017,98.85724430334236,93.9228885309064
travel_planning_014,travel_planning,low,srlp,gpt4,0.6873434295857332,1527,0.37477743390663043,86.9290278253456,93.60031326718261,100.0,71.64486691321436
travel_planning_014,travel_planning,low,srlp,claude3,11.48515972879126,760,0.08209659709469734,81.61413256735443,83.16813537700627,100.0,65.96810903297893
travel_planning_014,travel_planning,low,srlp,gemini,2.1670857589980352,710,0.15511374666025743,80.17061454847978,94.07098302612154,100.0,69.02004163417953
travel_planning_014,travel_planning,low,cot,gpt4,3.645412272817775,1318,0.37142097244746297,70.4928526036118,84.06540349725896,68.53609624976943,86.76993568641424
travel_planning_014,travel_planning,low,cot,claude3,1.2099924249859262,1152,0.2338139183454006,67.09755876923664,59.283766320619485,49.193351148102664,98.55456117333428
travel_planning_014,travel_planning,low,cot,gemini,9.21789510455286,864,0.13100545717075485,76.42421207900095,74.18765700372103,26.14843465466281,80.33803152737181
travel_planning_014,travel_planning,low,tot,gpt4,9.251526136060999,733,0.08407462315857986,70.49254819423277,100.0,81.01258558425731,72.41853493557645
travel_planning_014,travel_planning,low,tot,claude3,1.909192976713981,1051,0.1573797400979198,74.82083223600152,94.26821891060257,67.10409330973717,74.96640137502426
travel_planning_014,travel_planning,low,tot,gemini,0.5934018200237068,1454,0.2834226586680459,85.15607832507447,97.32721742113493,74.19117438710569,59.55668066113414
travel_planning_014,travel_planning,low,react,gpt4,1.076179625926434,1271,0.15554996725090242,88.32000731909507,90.44435452231554,86.01049976629284,95.89755108628658
travel_planning_014,travel_planning,low,react,claude3,0.6003460410234556,1160,0.332659004066474,74.2271899246875,82.12777763490159,85.73155452364375,82.9675129722657
travel_planning_014,travel_planning,low,react,gemini,2.016230672730024,1303,0.2646643250477526,62.78036108374294,79.1613519031609,49.1715917856147,86.62194907232234
travel_planning_015,travel_planning,low,srlp,gpt4,1.0636576360915257,1282,0.24197755622969205,100.0,91.00410371844826,100.0,71.49084665587023
travel_planning_015,travel_planning,low,srlp,claude3,7.733580968450682,1348,0.3190036684268885,77.29429170123929,86.09317599236654,96.1091944781567,84.83060957619878
travel_planning_015,travel_planning,low,srlp,gemini,0.577145794334763,1259,0.29624607053871066,97.6023246819062,83.02381202966414,91.23818856057962,82.6058895640685
travel_planning_015,travel_planning,low,cot,gpt4,0.7817826719567401,856,0.19822311614803975,78.66882747935797,75.68730222029184,38.2589410472342,100.0
travel_planning_015,travel_planning,low,cot,claude3,2.592637764816381,1369,0.24755362006805282,70.98689322725606,69.2876241030348,53.35628658540328,91.79728678811756
travel_planning_015,travel_planning,low,cot,gemini,4.496413691119439,1410,0.26383449477724713,70.76940503739482,74.5947048892464,32.29370621835609,88.97660062864871
travel_planning_015,travel_planning,low,tot,gpt4,1.4810729773579696,816,0.1951002481317855,79.64955530373979,99.43076453471545,84.54813810859356,69.4402114282332
travel_planning_015,travel_planning,low,tot,claude3,1.144562743832622,803,0.09205526535721205,63.85007427529554,83.58607650543695,56.65931863675542,60.24934427079448
travel_planning_015,travel_planning,low,tot,gemini,1.6942258619497497,1217,0.2383328690150765,86.28612128109094,98.92317089342635,70.11719585786732,82.97192224809878
travel_planning_015,travel_planning,low,react,gpt4,2.8406283956870495,1931,0.48849791560756994,87.54893620812307,72.72927533236404,61.10521503651731,95.82813388808677
travel_planning_015,travel_planning,low,react,claude3,1.1975733606944337,1143,0.1374848013834909,79.5580347333223,91.03415558780307,86.10714307744118,85.03072281572439
travel_planning_015,travel_planning,low,react,gemini,4.561707549913558,868,0.1803983976308242,75.48458621152383,61.44543185804615,71.969924478463,69.47768003564174
travel_planning_016,travel_planning,low,srlp,gpt4,1.8341658348977554,1159,0.273783118549083,93.9715328480185,76.69499396376824,86.29946236115597,89.31694069189395
travel_planning_016,travel_planning,low,srlp,claude3,2.594347181420367,1295,0.19594976097865321,81.22620897522631,89.0537550614596,77.49169406098156,71.58769120443908
travel_planning_016,travel_planning,low,srlp,gemini,0.6109576231996653,1341,0.295452290163246,78.21789760858655,89.12489954417147,91.51196960877594,85.42726386976459
travel_planning_016,travel_planning,low,cot,gpt4,2.8603176617738257,1001,0.18238789965530228,76.18872326915923,69.78860070325705,52.4621002944466,86.08207480973921
travel_planning_016,travel_planning,low,cot,claude3,4.823572313797587,1745,0.20784182452829922,61.54909411686972,59.07094802204092,40.87911281316964,96.05431939249998
travel_planning_016,travel_planning,low,cot,gemini,3.837803261871332,1292,0.3521467648371702,61.29944814987389,54.34652946740242,72.76678953328067,72.91161422873438
